Date,USGG10YR Index  (L3),CWB US Equity  (R1),SPX Index  (R1),I10529 Index  (R1),VIX Index  (R1)
03-02-2023,3.5246,66.1434,4136.48,201.2791,18.33
06-02-2023,3.6399,65.636,4111.0801,200.2968,19.43
07-02-2023,3.6735,65.8657,4164,200.3525,18.66
08-02-2023,3.6098,65.9328,4117.8599,200.5572,19.63
09-02-2023,3.6579,65.5402,4081.5,200.031,20.71
10-02-2023,3.732,65.3201,4090.46,199.5445,20.53
13-02-2023,3.7016,65.8753,4137.29,199.6254,20.34
14-02-2023,3.7435,65.971,4136.1299,198.9124,18.91
15-02-2023,3.8049,66.2678,4147.6001,198.784,18.23
16-02-2023,3.8608,65.7126,4090.4099,198.5446,20.17
17-02-2023,3.8148,65.3966,4079.0901,198.7994,20.02
20-02-2023,3.8148,65.3966,4079.0901,198.7994,21.23
21-02-2023,3.9525,64.5829,3997.3401,197.8023,22.87
22-02-2023,3.9156,64.6691,3991.05,197.9161,22.29
23-02-2023,3.8768,64.7935,4012.3201,198.2287,21.14
24-02-2023,3.9432,64.2861,3970.04,197.4416,21.67
27-02-2023,3.9141,64.3531,3982.24,197.7742,20.95
28-02-2023,3.92,64.1904,3970.1499,197.8157,20.7
01-03-2023,3.9925,64.2995,3951.3899,197.1424,20.58
02-03-2023,4.0556,64.5393,3981.3501,197.0227,19.59
03-03-2023,3.9517,65.0287,4045.6399,197.6152,18.49
06-03-2023,3.9577,64.8848,4048.4199,197.6604,18.61
07-03-2023,3.9637,64.6833,3986.3701,197.065,19.59
08-03-2023,3.9913,64.6833,3992.01,196.7715,19.11
09-03-2023,3.9032,63.8485,3918.3201,197.4881,22.61
10-03-2023,3.6987,63.0233,3861.5901,198.4801,24.8
13-03-2023,3.5732,62.4091,3855.76,199.2441,26.52
14-03-2023,3.6892,62.39,3919.29,198.2101,23.73
15-03-2023,3.4548,62.246,3891.9299,198.1841,26.14
16-03-2023,3.577,62.8218,3960.28,197.6911,22.99
17-03-2023,3.4286,62.3612,3916.6399,198.918,25.51
20-03-2023,3.4847,62.5051,3951.5701,198.615,24.15
21-03-2023,3.6094,63.2152,4002.8701,198.6712,21.38
22-03-2023,3.4341,62.8409,3936.97,200.3582,22.26
23-03-2023,3.4266,62.8697,3948.72,201.1337,22.61
24-03-2023,3.3762,62.745,3970.99,200.9505,21.74
27-03-2023,3.5299,62.9177,3977.53,199.8523,20.6
28-03-2023,3.5696,62.8889,3971.27,199.5452,19.97
29-03-2023,3.5639,63.3687,4027.8101,199.6128,19.12
30-03-2023,3.5488,63.6853,4050.8301,199.9989,19.02
31-03-2023,3.4676,64.357,4109.3101,200.7984,18.7
03-04-2023,3.4114,64.2608,4124.5098,201.6993,18.55
04-04-2023,3.3387,63.9436,4100.6001,202.4928,19
05-04-2023,3.3108,63.6745,4090.3799,202.5822,19.08
06-04-2023,3.305,63.7226,4105.02,202.5399,18.4
07-04-2023,3.305,63.7226,4105.02,201.6284,18.4
10-04-2023,3.4168,63.934,4109.1099,201.5352,18.97
11-04-2023,3.4262,64.1743,4108.9399,201.5829,19.1
12-04-2023,3.3906,64.0493,4091.95,202.0862,19.09
13-04-2023,3.4449,64.453,4146.2202,202.145,17.8
14-04-2023,3.5128,64.2704,4137.6401,201.6046,17.07
17-04-2023,3.6004,64.5203,4151.3198,201.1331,16.95
18-04-2023,3.5756,64.4146,4154.8701,201.316,16.83
19-04-2023,3.5908,64.2416,4154.52,201.0214,16.46
20-04-2023,3.5318,64.0878,4129.79,201.596,17.17
21-04-2023,3.5718,64.0301,4133.52,201.4554,16.77
24-04-2023,3.4901,64.1454,4137.04,201.9789,16.89
25-04-2023,3.3996,63.2997,4071.6299,203.0778,18.76
26-04-2023,3.4485,63.1939,4055.99,202.6679,18.84
27-04-2023,3.5204,63.2516,4135.3501,201.9335,17.03
28-04-2023,3.422,63.4631,4169.48,202.649,15.78
30-04-2023,3.422,63.4631,4169.48,202.649,15.78
01-05-2023,3.5681,63.5286,4167.8701,201.6607,16.08
02-05-2023,3.4239,62.9996,4119.5801,202.7023,17.78
03-05-2023,3.3356,62.9996,4090.75,203.4629,18.34
04-05-2023,3.3787,62.99,4061.22,203.1805,20.09
05-05-2023,3.437,63.5478,4136.25,202.6153,17.19
08-05-2023,3.5072,63.6729,4138.1201,202.0167,16.98
09-05-2023,3.5186,63.6344,4119.1699,201.9283,17.71
10-05-2023,3.4426,63.8075,4137.6401,202.9065,16.94
11-05-2023,3.3843,63.7979,4130.6201,203.1043,16.93
12-05-2023,3.4625,63.7787,4124.0801,202.4709,17.03
15-05-2023,3.5019,64.0384,4136.2798,202.3738,17.12
16-05-2023,3.5339,63.6536,4109.8999,201.8839,17.99
17-05-2023,3.5641,63.8845,4158.77,201.5025,16.87
18-05-2023,3.6457,64.0384,4198.0498,200.8239,16.05
19-05-2023,3.6726,63.9903,4191.98,200.5637,16.81
22-05-2023,3.7148,64.1826,4192.6299,200.6691,17.21
23-05-2023,3.6919,63.9422,4145.5801,200.8312,18.53
24-05-2023,3.7419,63.8556,4115.2402,200.4652,20.03
25-05-2023,3.8174,63.7979,4151.2798,199.7021,19.14
26-05-2023,3.7983,64.0961,4205.4502,199.6062,17.95
29-05-2023,3.7983,64.0961,4205.4502,199.6062,17.46
30-05-2023,3.6866,64.3461,4205.52,200.8597,17.46
31-05-2023,3.6426,64.3077,4179.8301,201.1701,17.94
01-06-2023,3.595,64.6061,4221.02,201.6193,15.65
02-06-2023,3.6907,65.1555,4282.3701,200.9352,14.6
05-06-2023,3.6831,65.4832,4273.79,200.9922,14.73
06-06-2023,3.6602,65.8302,4283.8501,200.9038,13.96
07-06-2023,3.7952,65.6953,4267.52,200.3101,13.94
08-06-2023,3.7179,65.9459,4293.9302,200.8554,13.65
09-06-2023,3.7394,65.8399,4298.8599,200.3414,13.83
12-06-2023,3.7356,66.1965,4338.9302,200.6766,15.01
13-06-2023,3.8133,66.6013,4369.0098,200.083,14.61
14-06-2023,3.7862,66.5531,4372.5898,200.0216,13.88
15-06-2023,3.7165,66.929,4425.8398,200.8863,14.5
16-06-2023,3.7613,66.9193,4409.5898,200.5837,13.54
19-06-2023,3.7613,66.9193,4409.5898,200.5837,14.19
20-06-2023,3.7207,66.8808,4388.71,200.9194,13.88
21-06-2023,3.7189,66.8904,4365.6899,200.9482,13.2
22-06-2023,3.7946,66.7651,4381.8901,200.4798,12.91
23-06-2023,3.7347,66.3025,4348.3301,200.6882,13.44
26-06-2023,3.7212,66.3025,4328.8198,201.0489,14.25
27-06-2023,3.7639,66.6977,4378.4102,200.6682,13.74
28-06-2023,3.7078,66.9772,4376.8599,201.1835,13.43
29-06-2023,3.8383,67.1218,4396.4399,200.3645,13.54
30-06-2023,3.8367,67.4205,4450.3799,200.6797,13.59
03-07-2023,3.8545,67.8901,4455.5898,200.462,13.57
04-07-2023,3.8545,67.8901,4455.5898,200.462,13.7
05-07-2023,3.9315,67.919,4446.8198,200.1168,14.18
06-07-2023,4.0291,67.1566,4411.5898,199.2437,15.44
07-07-2023,4.0616,67.2821,4398.9502,199.4512,14.83
10-07-2023,3.9938,67.8611,4409.5298,200.2646,15.07
11-07-2023,3.97,68.1892,4439.2598,200.4683,14.84
12-07-2023,3.8573,68.3436,4472.1602,201.7478,13.54
13-07-2023,3.7634,68.8165,4510.04,202.7433,13.61
14-07-2023,3.8322,68.4691,4505.4199,201.8434,13.34
17-07-2023,3.8068,68.9998,4522.79,202.0323,13.48
18-07-2023,3.7853,69.106,4554.98,202.1759,13.3
19-07-2023,3.7483,69.1543,4565.7202,202.4621,13.76
20-07-2023,3.8503,68.6042,4534.8701,201.7702,13.99
21-07-2023,3.8349,68.72,4536.3398,201.914,13.6
24-07-2023,3.8725,68.72,4554.6401,201.7727,13.91
25-07-2023,3.8845,68.7393,4567.46,201.7036,13.86
26-07-2023,3.8668,68.7779,4566.75,202.2781,13.19
27-07-2023,3.9982,68.5656,4537.4102,201.4978,14.41
28-07-2023,3.9507,69.1832,4582.23,202.0545,13.33
31-07-2023,3.9588,69.3859,4588.96,202.407,13.63
01-08-2023,4.023,69.1738,4576.73,201.9175,13.93
02-08-2023,4.0775,68.2753,4513.3901,201.7156,16.09
03-08-2023,4.1751,68.0724,4501.8901,201.3149,15.92
04-08-2023,4.0338,67.9178,4478.0298,202.3852,17.1
07-08-2023,4.0885,68.2366,4518.4399,202.4372,15.77
08-08-2023,4.022,67.7826,4499.3799,202.7082,15.99
09-08-2023,4.0081,67.5217,4467.71,202.5847,15.96
10-08-2023,4.1055,67.3961,4468.8301,201.9558,15.85
11-08-2023,4.1522,67.4927,4464.0498,201.4109,14.84
14-08-2023,4.1913,67.6376,4489.7202,201.1235,14.82
15-08-2023,4.211,67.1063,4437.8599,200.9623,16.46
16-08-2023,4.2504,66.8068,4404.3301,200.5311,16.78
17-08-2023,4.2741,66.2754,4370.3599,200.4671,17.89
18-08-2023,4.2546,66.2658,4369.71,200.7393,17.3
21-08-2023,4.3379,66.343,4399.77,200.3024,17.13
22-08-2023,4.3241,65.9469,4387.5498,200.2216,16.97
23-08-2023,4.1918,66.5556,4436.0098,201.229,15.98
24-08-2023,4.2372,66.0532,4376.3101,200.9602,17.2
25-08-2023,4.2354,66.2464,4405.71,200.8164,15.68
28-08-2023,4.202,66.401,4433.3101,201.1973,15.08
29-08-2023,4.1197,66.9614,4497.6299,202.0902,14.45
30-08-2023,4.1139,67.2705,4514.8701,202.0827,13.88
31-08-2023,4.1081,67.4154,4507.6602,202.3617,13.57
01-09-2023,4.1788,67.4926,4515.77,201.9597,13.09
04-09-2023,4.1788,67.4926,4515.77,201.9597,13.82
05-09-2023,4.2598,67.3376,4496.8301,201.5541,14.01
06-09-2023,4.2797,67.1827,4465.48,201.0348,14.45
07-09-2023,4.2441,66.8632,4451.1401,201.5196,14.4
08-09-2023,4.2641,66.8535,4457.4902,201.5024,13.84
11-09-2023,4.288,67.0568,4487.46,201.4869,13.8
12-09-2023,4.2801,66.96,4461.8999,201.3544,14.23
13-09-2023,4.2485,66.8535,4467.4399,201.5616,13.48
14-09-2023,4.2863,67.2118,4505.1001,201.4695,12.82
15-09-2023,4.3324,66.8244,4450.3198,201.2753,13.79
18-09-2023,4.3026,66.4952,4453.5298,201.343,14
19-09-2023,4.3586,66.6598,4443.9502,201.04,14.11
20-09-2023,4.407,66.379,4402.2002,200.9282,15.14
21-09-2023,4.4942,65.8561,4330,200.4661,17.54
22-09-2023,4.4337,65.6527,4320.0601,200.947,17.2
25-09-2023,4.5334,65.6915,4337.4399,200.627,16.9
26-09-2023,4.5356,65.4203,4273.5298,200.5252,18.94
27-09-2023,4.6075,65.585,4274.5098,199.9947,18.22
28-09-2023,4.5748,65.7399,4299.7002,200.3699,17.34
29-09-2023,4.5711,65.6527,4288.0498,200.4536,17.52
30-09-2023,4.5711,65.6527,4288.0498,200.4536,17.52
02-10-2023,4.6785,65.392,4288.3901,199.6811,17.61
03-10-2023,4.7955,64.6257,4229.4502,198.8566,19.78
04-10-2023,4.7329,64.6451,4263.75,199.4737,18.58
05-10-2023,4.7185,64.4608,4258.1899,199.7141,18.49
06-10-2023,4.8009,64.9652,4308.5,199.3584,17.45
09-10-2023,4.8009,64.8391,4335.6602,199.3584,17.7
10-10-2023,4.653,65.3629,4358.2402,200.5437,17.03
11-10-2023,4.5582,65.4599,4376.9502,200.701,16.09
12-10-2023,4.6969,65.0428,4349.6099,200.0265,16.69
13-10-2023,4.6124,64.8197,4327.7798,200.3508,19.32
16-10-2023,4.706,65.0816,4373.6299,199.9334,17.21
17-10-2023,4.8341,65.2077,4373.2002,198.8642,17.88
18-10-2023,4.9149,64.6742,4314.6001,198.3998,19.22
19-10-2023,4.9898,64.1794,4278,198.1966,21.4
20-10-2023,4.9137,63.7526,4224.1602,198.8033,21.71
23-10-2023,4.8502,63.5101,4217.04,199.301,20.37
24-10-2023,4.8229,63.8011,4247.6802,199.4467,18.97
25-10-2023,4.9549,63.3743,4186.77,198.8925,20.19
26-10-2023,4.8445,63.1706,4137.23,199.5422,20.68
27-10-2023,4.8346,62.9475,4117.3701,199.7525,21.27
30-10-2023,4.8942,62.7437,4166.8198,199.5011,19.75
31-10-2023,4.9307,62.8795,4193.7998,199.3901,18.14
01-11-2023,4.7341,63.0803,4237.8599,200.5007,16.87
02-11-2023,4.659,63.8092,4317.7798,201.0468,15.66
03-11-2023,4.5724,64.5964,4358.3398,202.1192,14.91
06-11-2023,4.6431,64.159,4365.98,201.5874,14.89
07-11-2023,4.5665,64.3534,4378.3799,201.9774,14.81
08-11-2023,4.4925,64.3048,4382.7798,202.099,14.45
09-11-2023,4.6241,63.7898,4347.3501,201.2798,15.29
10-11-2023,4.6518,64.0327,4415.2402,201.4685,14.17
13-11-2023,4.6399,64.1882,4411.5498,201.626,14.76
14-11-2023,4.4473,65.1989,4495.7002,203.4038,14.16
15-11-2023,4.5314,65.4224,4502.8799,202.8361,14.18
16-11-2023,4.4355,65.1697,4508.2402,203.5902,14.32
17-11-2023,4.4354,65.4418,4514.02,203.675,13.8
20-11-2023,4.4198,65.8014,4547.3799,203.9438,13.41
21-11-2023,4.3926,65.5293,4538.1899,204.2114,13.35
22-11-2023,4.4042,65.6654,4556.6201,204.3359,12.85
23-11-2023,4.4042,65.6654,4556.6201,204.3359,12.8
24-11-2023,4.4665,65.8014,4559.3398,204.0731,12.46
27-11-2023,4.3866,65.8014,4550.4302,204.7872,12.69
28-11-2023,4.3207,65.9375,4554.8901,205.5381,12.69
29-11-2023,4.2552,66.3651,4550.5801,206.2802,12.98
30-11-2023,4.3264,66.4525,4567.7998,206.0249,12.92
01-12-2023,4.1956,67.2023,4594.6299,207.0979,12.63
04-12-2023,4.2529,67.2899,4569.7798,206.781,13.08
05-12-2023,4.1649,67.1147,4567.1802,207.2523,12.85
06-12-2023,4.104,67.1828,4549.3398,207.3973,12.97
07-12-2023,4.1495,67.5333,4585.5898,207.4629,13.06
08-12-2023,4.2256,67.582,4604.3701,206.7499,12.35
11-12-2023,4.2333,67.767,4622.4399,206.8106,12.63
12-12-2023,4.2006,67.6599,4643.7002,207.1654,12.07
13-12-2023,4.0164,68.5849,4707.0898,209.1303,12.19
14-12-2023,3.9208,69.5878,4719.5498,210.0425,12.48
15-12-2023,3.911,69.5878,4719.1899,209.8412,12.28
18-12-2023,3.9314,69.7252,4740.5601,209.737,12.56
19-12-2023,3.9313,70.1549,4768.3701,209.8977,12.53
20-12-2023,3.8474,69.5495,4698.3501,210.3715,13.67
21-12-2023,3.8881,70.0963,4746.75,210.4429,13.65
22-12-2023,3.895,70.1842,4754.6299,210.4435,13.03
25-12-2023,3.895,70.1842,4754.6299,210.4435,13.03
26-12-2023,3.8967,70.4576,4774.75,210.6757,12.99
27-12-2023,3.7944,70.7701,4781.5801,211.4955,12.43
28-12-2023,3.8443,70.7408,4783.3501,211.3156,12.47
29-12-2023,3.8791,70.4576,4769.8301,211.5424,12.45
31-12-2023,3.8791,70.4576,4769.8301,211.5424,12.45
01-01-2024,3.8791,70.4576,4769.8301,211.5424,12.45
02-01-2024,3.9294,69.8815,4742.8301,210.7589,13.2
03-01-2024,3.9162,69.1491,4704.8101,210.6893,14.04
04-01-2024,3.9988,68.9635,4688.6802,210.2438,14.13
05-01-2024,4.0457,69.071,4697.2402,210.0472,13.35
08-01-2024,4.0305,69.5202,4763.54,210.5374,13.08
09-01-2024,4.0133,69.4616,4756.5,210.7107,12.76
10-01-2024,4.0283,69.6959,4783.4502,210.7876,12.69
11-01-2024,3.9658,69.6666,4780.2402,211.5731,12.44
12-01-2024,3.939,69.5885,4783.8301,212.123,12.7
15-01-2024,3.939,69.5885,4783.8301,212.123,13.25
16-01-2024,4.0581,69.3542,4765.98,211.5422,13.84
17-01-2024,4.1019,69.0124,4739.21,210.8832,14.79
18-01-2024,4.142,69.1003,4780.9399,210.8901,14.13
19-01-2024,4.1226,69.442,4839.8101,210.7696,13.3
22-01-2024,4.1052,69.862,4850.4302,211.0897,13.19
23-01-2024,4.1282,69.7741,4864.6001,210.9311,12.55
24-01-2024,4.1762,69.5983,4868.5498,210.7642,13.14
25-01-2024,4.1184,69.6862,4894.1602,211.3904,13.45
26-01-2024,4.1373,69.5885,4890.9702,211.2026,13.26
29-01-2024,4.074,70.0768,4927.9302,211.6707,13.6
30-01-2024,4.0319,69.9205,4924.9702,211.5109,13.31
31-01-2024,3.9124,69.4713,4845.6499,212.2378,14.35
01-02-2024,3.8802,69.9313,4906.1899,212.6271,13.88
02-02-2024,4.0199,69.8433,4958.6099,211.5472,13.85
05-02-2024,4.1579,69.3838,4942.8101,210.7937,13.67
06-02-2024,4.1,69.7846,4954.23,211.4537,13.06
07-02-2024,4.1211,69.9215,4995.0601,211.3,12.83
08-02-2024,4.154,70.254,4997.9102,210.9969,12.79
09-02-2024,4.1754,70.5375,5026.6099,210.8972,12.93
12-02-2024,4.1793,70.6549,5021.8398,211.0812,13.93
13-02-2024,4.3143,69.8531,4953.1699,209.8125,15.85
14-02-2024,4.2554,70.3811,5000.6201,210.393,14.38
15-02-2024,4.23,70.606,5029.73,210.7686,14.01
16-02-2024,4.2792,70.3126,5005.5698,210.3561,14.24
19-02-2024,4.2792,70.3126,5005.5698,210.3561,14.71
20-02-2024,4.2753,69.9998,4975.5098,210.8431,15.42
21-02-2024,4.3187,69.0806,4981.7998,210.5816,15.34
22-02-2024,4.3207,69.1589,5087.0298,210.4843,14.54
23-02-2024,4.248,69.3446,5088.7998,210.6355,13.75
26-02-2024,4.2795,69.5598,5069.5298,210.3906,13.74
27-02-2024,4.3032,69.9606,5078.1802,210.3064,13.43
28-02-2024,4.2639,69.902,5069.7598,210.4732,13.84
29-02-2024,4.2502,70.0878,5096.27,210.5594,13.4
01-03-2024,4.1798,70.495,5137.0801,211.2498,13.11
04-03-2024,4.2131,70.5439,5130.9502,211.1039,13.49
05-03-2024,4.1525,69.966,5078.6499,211.4983,14.46
06-03-2024,4.102,70.1815,5104.7598,211.6538,14.5
07-03-2024,4.0827,70.5831,5157.3599,212.0105,14.44
08-03-2024,4.0749,70.7202,5123.6899,212.3148,14.74
11-03-2024,4.0982,70.7202,5117.9399,212.1699,15.22
12-03-2024,4.1507,70.9455,5175.27,211.8495,13.84
13-03-2024,4.1899,71.1218,5165.3101,211.7444,13.75
14-03-2024,4.2903,70.7007,5150.48,211.1285,14.4
15-03-2024,4.3063,70.3382,5117.0898,210.9747,14.41
18-03-2024,4.3242,70.2501,5149.4199,211.048,14.33
19-03-2024,4.2925,70.1717,5178.5098,211.485,13.82
20-03-2024,4.2728,70.8182,5224.6201,211.8863,13.04
21-03-2024,4.2669,71.1512,5241.5298,212.0083,12.92
22-03-2024,4.1981,70.9651,5234.1802,212.4025,13.06
25-03-2024,4.2454,71.2786,5218.1899,212.2004,13.19
26-03-2024,4.2316,71.2786,5203.5801,212.2335,13.24
27-03-2024,4.1903,71.6802,5248.4902,212.5646,12.78
28-03-2024,4.2003,71.543,5254.3501,212.5374,13.01
29-03-2024,4.2003,71.543,5254.3501,212.5374,13.01
31-03-2024,4.2003,71.543,5254.3501,212.5374,13.01
01-04-2024,4.3092,71.3858,5243.77,211.6716,13.65
02-04-2024,4.3491,70.8169,5205.8101,211.6852,14.61
03-04-2024,4.3472,70.8758,5211.4902,211.9336,14.33
04-04-2024,4.3094,70.5815,5147.21,212.1663,16.35
05-04-2024,4.4016,70.66,5204.3398,211.594,16.03
08-04-2024,4.4198,70.915,5202.3901,211.4429,15.19
09-04-2024,4.3616,71.0523,5209.9102,211.8109,14.98
10-04-2024,4.5435,70.5717,5160.6401,210.182,15.8
11-04-2024,4.5865,70.709,5199.0601,210.1755,14.91
12-04-2024,4.5216,69.8557,5123.4102,210.4565,17.31
15-04-2024,4.6014,69.1102,5061.8198,209.9036,19.23
16-04-2024,4.6674,68.7964,5051.4102,209.3791,18.4
17-04-2024,4.5873,68.6689,5022.21,209.9287,18.21
18-04-2024,4.6326,68.6591,5011.1201,209.5769,18
19-04-2024,4.6207,68.2667,4967.23,209.7106,18.71
22-04-2024,4.6085,68.6689,5010.6001,209.9594,16.94
23-04-2024,4.6004,69.3751,5070.5498,210.3526,15.69
24-04-2024,4.6417,69.277,5071.6299,210.1619,15.97
25-04-2024,4.7039,69.0808,5048.4199,209.8019,15.37
26-04-2024,4.663,69.3751,5099.96,210.066,15.03
29-04-2024,4.6136,69.5712,5116.1699,210.4898,14.67
30-04-2024,4.6798,68.9141,5035.6899,210.0916,15.65
01-05-2024,4.6283,68.712,5018.3901,210.5688,15.39
02-05-2024,4.5811,69.3012,5064.2002,211.3143,14.68
03-05-2024,4.5077,69.9101,5127.79,212.067,13.49
06-05-2024,4.4874,70.5386,5180.7402,212.2842,13.49
07-05-2024,4.457,70.352,5187.7002,212.3577,13.23
08-05-2024,4.4937,70.0181,5187.6699,212.1735,13
09-05-2024,4.4531,70.4011,5214.0801,212.3934,12.69
10-05-2024,4.4963,70.1752,5222.6802,212.0523,12.55
13-05-2024,4.4865,70.3029,5221.4199,212.1543,13.6
14-05-2024,4.4394,70.7743,5246.6802,212.4572,13.42
15-05-2024,4.34,71.3242,5308.1499,213.3186,12.45
16-05-2024,4.375,71.0983,5297.1001,213.0199,12.42
17-05-2024,4.4198,71.1474,5303.27,212.8376,11.99
20-05-2024,4.4433,71.4911,5308.1299,212.8245,12.15
21-05-2024,4.412,71.2653,5321.4102,213.0533,11.86
22-05-2024,4.4218,71.1278,5307.0098,212.7885,12.29
23-05-2024,4.4767,70.46,5267.8398,212.3577,12.77
24-05-2024,4.465,70.9216,5304.7202,212.4039,11.93
27-05-2024,4.465,70.9216,5304.7202,212.4039,12.36
28-05-2024,4.55,70.9412,5306.04,212.2327,12.92
29-05-2024,4.6117,70.4011,5266.9502,211.8727,14.28
30-05-2024,4.546,70.2538,5235.48,212.3899,14.47
31-05-2024,4.4985,70.3815,5277.5098,212.9453,12.92
03-06-2024,4.3884,70.4129,5283.3999,213.6034,13.11
04-06-2024,4.3259,70.4425,5291.3398,214.0324,13.16
05-06-2024,4.2755,71.1311,5354.0298,214.3549,12.63
06-06-2024,4.287,70.6687,5352.96,214.3297,12.58
07-06-2024,4.4335,70.5704,5346.9902,213.2969,12.22
10-06-2024,4.467,70.7376,5360.79,213.2645,12.74
11-06-2024,4.404,70.5408,5375.3198,213.7138,12.85
12-06-2024,4.316,71.1213,5421.0298,214.3589,12.04
13-06-2024,4.2442,70.7475,5433.7402,214.9287,11.94
14-06-2024,4.2209,70.3638,5431.6001,214.8049,12.66
17-06-2024,4.2809,70.3736,5473.23,214.3718,12.75
18-06-2024,4.2227,70.531,5487.0298,214.854,12.3
19-06-2024,4.2227,70.531,5487.0298,214.854,12.48
20-06-2024,4.2594,70.2654,5473.1699,214.6475,13.28
21-06-2024,4.2554,70.4326,5464.6201,214.6705,13.2
24-06-2024,4.2321,70.3933,5447.8701,214.7675,13.33
25-06-2024,4.2476,70.5704,5469.2998,214.737,12.84
26-06-2024,4.3294,70.7475,5477.8999,214.2645,12.55
27-06-2024,4.2864,71.0229,5482.8701,214.5755,12.24
28-06-2024,4.3961,70.895,5460.48,214.4268,12.44
30-06-2024,4.3961,70.895,5460.48,214.4268,12.44
01-07-2024,4.4613,70.8132,5475.0898,213.9636,12.22
02-07-2024,4.4316,70.9215,5509.0098,214.4256,12.03
03-07-2024,4.3587,70.9708,5537.02,215.103,12.09
04-07-2024,4.3587,70.9708,5537.02,215.103,12.26
05-07-2024,4.2784,71.1185,5567.1899,215.8369,12.48
08-07-2024,4.2783,71.2367,5572.8501,215.8559,12.37
09-07-2024,4.2959,71.0495,5576.98,215.8091,12.51
10-07-2024,4.2841,71.3253,5633.9102,215.9053,12.85
11-07-2024,4.2101,71.9556,5584.54,216.6898,12.92
12-07-2024,4.1829,72.4382,5615.3501,217.0889,12.46
15-07-2024,4.2294,72.5466,5631.2202,217,13.12
16-07-2024,4.1576,73.1474,5667.2002,217.2976,13.19
17-07-2024,4.1576,72.4678,5588.27,217.3336,14.48
18-07-2024,4.2021,72.0049,5544.5898,217.0586,15.93
19-07-2024,4.2389,72.0541,5505,216.7285,16.52
22-07-2024,4.2525,72.4973,5564.4102,216.7831,14.91
23-07-2024,4.2506,72.5958,5555.7402,216.8971,14.72
24-07-2024,4.2838,71.6897,5427.1299,216.7997,18.04
25-07-2024,4.2407,71.6011,5399.2202,216.9069,18.46
26-07-2024,4.1939,71.9064,5459.1001,217.41,16.39
29-07-2024,4.1744,71.9359,5463.54,217.6061,16.6
30-07-2024,4.1394,71.8473,5436.4399,217.7527,17.69
31-07-2024,4.0296,72.4382,5522.2998,218.5898,16.36
01-08-2024,3.976,71.6559,5446.6802,219.0287,18.59
02-08-2024,3.7904,70.8372,5346.5601,220.3833,23.39
05-08-2024,3.7884,70.2159,5186.3301,219.9704,38.57
06-08-2024,3.8919,70.4723,5240.0298,219.4547,27.71
07-08-2024,3.943,70.2356,5199.5,219.2424,27.85
08-08-2024,3.9877,70.9063,5319.3101,219.0311,23.79
09-08-2024,3.9398,71.1923,5344.1602,219.3155,20.37
12-08-2024,3.9035,71.0345,5344.3901,219.7201,20.71
13-08-2024,3.8428,71.4488,5434.4302,220.3664,18.12
14-08-2024,3.8352,71.3107,5455.21,220.583,16.19
15-08-2024,3.9131,71.8926,5543.2202,219.959,15.23
16-08-2024,3.8826,72.0997,5554.25,220.2759,14.8
19-08-2024,3.8711,72.4548,5608.25,220.4328,14.65
20-08-2024,3.8067,72.3364,5597.1201,220.802,15.88
21-08-2024,3.801,72.5732,5620.8501,221.2653,16.27
22-08-2024,3.8521,72.4647,5570.6401,220.7961,17.55
23-08-2024,3.799,73.1255,5634.6099,221.5342,15.86
26-08-2024,3.816,73.0564,5616.8398,221.5172,16.15
27-08-2024,3.8216,73.1452,5625.7998,221.671,15.43
28-08-2024,3.8349,72.8395,5592.1802,221.6502,17.11
29-08-2024,3.8615,73.0269,5591.96,221.5534,15.65
30-08-2024,3.9034,73.2734,5648.3999,221.4105,15
31-08-2024,3.9034,73.2734,5648.3999,221.4105,15
02-09-2024,3.9034,73.2734,5648.3999,221.4105,15.55
03-09-2024,3.831,72.5132,5528.9302,221.8591,20.72
04-09-2024,3.7552,72.4441,5520.0698,222.5682,21.32
05-09-2024,3.7269,72.4045,5503.4102,222.796,19.9
06-09-2024,3.708,72.0192,5408.4199,223.1044,22.38
09-09-2024,3.7004,72.2465,5471.0498,223.2735,19.45
10-09-2024,3.6423,72.3156,5495.52,223.6456,19.08
11-09-2024,3.6534,72.8097,5554.1299,223.5085,17.69
12-09-2024,3.674,73.027,5595.7598,223.4656,17.07
13-09-2024,3.6513,73.5507,5626.02,223.8436,16.56
16-09-2024,3.6176,73.7977,5633.0898,224.1834,17.14
17-09-2024,3.6456,73.9261,5634.5801,224.0655,17.61
18-09-2024,3.7038,73.8669,5618.2598,223.8166,18.23
19-09-2024,3.7131,74.519,5713.6401,224.0591,16.33
20-09-2024,3.7413,74.4301,5702.5498,224.1368,16.15
23-09-2024,3.7489,74.6771,5718.5698,224.1648,15.89
24-09-2024,3.728,75.0525,5732.9302,224.4781,15.39
25-09-2024,3.7849,74.8055,5722.2598,224.0704,15.41
26-09-2024,3.7963,75.2995,5745.3701,223.8645,15.37
27-09-2024,3.7506,75.675,5738.1699,224.3728,16.96
30-09-2024,3.7809,75.675,5762.48,223.9933,16.73
01-10-2024,3.7315,75.4981,5708.75,224.3778,19.26
02-10-2024,3.7809,75.6267,5709.54,224.2767,18.9
03-10-2024,3.8458,75.3696,5699.9399,223.7579,20.49
04-10-2024,3.9672,75.8146,5751.0698,222.5981,19.21
07-10-2024,4.0256,75.5377,5695.9399,222.2327,22.64
08-10-2024,4.0119,75.5179,5751.1299,222.4139,21.42
